date,Close
1980/1/2,105.7600021
1980/1/3,105.2200012
1980/1/4,106.5199966
1980/1/7,106.8099976
1980/1/8,108.9499969
1980/1/9,109.0500031
1980/1/10,109.8899994
1980/1/11,109.9199982
1980/1/14,110.3799973
1980/1/15,111.1399994
1980/1/16,111.0500031
1980/1/17,110.6999969
1980/1/18,111.0699997
1980/1/21,112.0999985
1980/1/22,111.5100021
1980/1/23,113.4400024
1980/1/24,113.6999969
1980/1/25,113.6100006
1980/1/28,114.8499985
1980/1/29,114.0699997
1980/1/30,115.1999969
1980/1/31,114.1600037
1980/2/1,115.1200027
1980/2/4,114.3700027
1980/2/5,114.6600037
1980/2/6,115.7200012
1980/2/7,116.2799988
1980/2/8,117.9499969
1980/2/11,117.1200027
1980/2/12,117.9000015
1980/2/13,118.4400024
1980/2/14,116.7200012
1980/2/15,115.4100037
1980/2/19,114.5999985
1980/2/20,116.4700012
1980/2/21,115.2799988
1980/2/22,115.0400009
1980/2/25,113.3300018
1980/2/26,113.9800034
1980/2/27,112.3799973
1980/2/28,112.3499985
1980/2/29,113.6600037
1980/3/3,112.5
1980/3/4,112.7799988
1980/3/5,111.1299973
1980/3/6,108.6500015
1980/3/7,106.9000015
1980/3/10,106.5100021
1980/3/11,107.7799988
1980/3/12,106.8700027
1980/3/13,105.6200027
1980/3/14,105.4300003
1980/3/17,102.2600021
1980/3/18,104.0999985
1980/3/19,104.3099976
1980/3/20,103.1200027
1980/3/21,102.3099976
1980/3/24,99.27999878
1980/3/25,99.19000244
1980/3/26,98.68000031
1980/3/27,98.22000122
1980/3/28,100.6800003
1980/3/31,102.0899963
1980/4/1,102.1800003
1980/4/2,102.6800003
1980/4/3,102.1500015
1980/4/7,100.1900024
1980/4/8,101.1999969
1980/4/9,103.1100006
1980/4/10,104.0800018
1980/4/11,103.7900009
1980/4/14,102.8399963
1980/4/15,102.6299973
1980/4/16,101.5400009
1980/4/17,101.0500031
1980/4/18,100.5500031
1980/4/21,99.80000305
1980/4/22,103.4300003
1980/4/23,103.7300034
1980/4/24,104.4000015
1980/4/25,105.1600037
1980/4/28,105.6399994
1980/4/29,105.8600006
1980/4/30,106.2900009
1980/5/1,105.4599991
1980/5/2,105.5800018
1980/5/5,106.3799973
1980/5/6,106.25
1980/5/7,107.1800003
1980/5/8,106.1299973
1980/5/9,104.7200012
1980/5/12,104.7799988
1980/5/13,106.3000031
1980/5/14,106.8499985
1980/5/15,106.9899979
1980/5/16,107.3499985
1980/5/19,107.6699982
1980/5/20,107.6200027
1980/5/21,107.7200012
1980/5/22,109.0100021
1980/5/23,110.6200027
1980/5/27,111.4000015
1980/5/28,112.0599976
1980/5/29,110.2699966
1980/5/30,111.2399979
1980/6/2,110.7600021
1980/6/3,110.5100021
1980/6/4,112.6100006
1980/6/5,112.7799988
1980/6/6,113.1999969
1980/6/9,113.7099991
1980/6/10,114.6600037
1980/6/11,116.0199966
1980/6/12,115.5199966
1980/6/13,115.8099976
1980/6/16,116.0899963
1980/6/17,116.0299988
1980/6/18,116.2600021
1980/6/19,114.6600037
1980/6/20,114.0599976
1980/6/23,114.5100021
1980/6/24,115.1399994
1980/6/25,116.7200012
1980/6/26,116.1900024
1980/6/27,116
